Time,Number,GMDn,GSDn,mode_n,ultra_n,accum_n,coarse_n,Surface,GMDs,GSDs,mode_s,ultra_s,accum_s,coarse_s,Volume,GMDv,GSDv,mode_v,ultra_v,accum_v,coarse_v
2021-02-23 03:00:00,64014.46633951431,31.758396547201443,1.92310365293592,[ 16.79919438  31.93076107 104.7641701 ],0.93,0.07,0.0,741354950.7509956,140.65743634841658,2.6242215289072206,[ 17.91350366  48.47388181 131.1701642 ],0.34,0.64,0.02,27314424525.993057,344.2348622830868,2.557953113279288,[ 312.1606541 2437.388563 ],0.08,0.77,0.15
2021-02-23 04:00:00,14444.34704912392,31.24945275023239,2.247526985709009,[13.85518123 29.94450846],0.89,0.11,0.0,272251087.0078017,200.787103951714,2.4812257146030046,[  13.85518123  257.455348   2143.58449   ],0.2,0.76,0.04,13594000121.0808,449.846150803936,2.5133696625002924,[ 16.26830907 292.7427044  556.4253342 ],0.04,0.73,0.23
2021-02-23 05:00:00,57468.87891442882,30.895853375517955,1.8459734680531152,[17.34740413 35.15988065],0.95,0.05,0.0,601720801.6735423,140.53960522835163,2.7852751500173216,[ 44.02199067 144.4352457  283.4914987 ],0.37,0.61,0.02,23167112867.11364,368.4905505581903,2.562979416300776,[  45.45856458  354.9460316  1024.192684  ],0.08,0.76,0.16
2021-02-23 06:00:00,45951.14273723404,26.491537977834458,2.0224519995960155,[14.30731871 44.02199067],0.95,0.05,0.0,480459766.7205715,153.87493408914088,2.735197749691456,[ 14.77421084  46.94201835 131.1701642 ],0.32,0.65,0.03,19751338226.26616,385.6887999792007,2.53936569619781,[ 29.94450846  64.71756464 354.9460316 ],0.07,0.76,0.17
2021-02-23 07:00:00,72879.77212484721,22.84263672454241,1.970465767397065,[11.8        39.97896578 89.22418168],0.95,0.05,0.0,688041098.3044598,172.3198021298371,2.850701624454026,[11.8        22.4286339  48.47388181],0.27,0.7,0.03,31880391631.082294,425.636419968193,2.4241624047640955,[ 11.8         24.69681475 135.450653  ],0.05,0.77,0.18
2021-02-23 08:00:00,82836.70643222035,25.63621006198363,1.8329759889756894,[15.7542007],0.96,0.04,0.0,709206716.5037938,149.77500454580976,2.9733024587681243,[15.7542007  29.94450846 66.82949924],0.34,0.64,0.02,29894440895.914654,400.23881486055194,2.4718237873555253,[  16.26830907  366.5290201  1057.615264  ],0.06,0.78,0.16
2021-02-23 09:00:00,49963.19399184695,28.626541566861256,2.1580814673247852,[11.8        23.91635017 56.91647606],0.92,0.08,0.0,740410761.0291913,187.57041259477904,2.6446612124421667,[ 12.99331985  29.94450846 135.450653  ],0.25,0.72,0.03,35790104172.43667,436.01291296224525,2.4123640973875364,[  17.91350366  378.4899973  2437.388563  ],0.05,0.77,0.18
2021-02-23 10:00:00,39293.09923143199,30.7708986222086,2.3653886599731555,[11.8        28.08181068 58.77383697],0.89,0.11,0.0,778193439.1850111,205.5481657454702,2.4629897935095353,[ 12.18507055  31.93076107 186.741787  ],0.21,0.76,0.03,38843031459.3994,428.14310221286684,2.302391680913518,[  12.18507055  390.8412983  1092.128526  ],0.04,0.8,0.16
2021-02-23 11:00:00,33162.25564445072,33.27408797492084,2.4368502015518656,[11.8        29.94450846 56.91647606],0.86,0.14,0.0,885013763.6714962,249.04526603227345,2.4767290242543885,[ 18.49807677  35.15988065 292.7427044 ],0.14,0.8,0.06,54349028505.79405,540.714802637192,2.391834247584823,[  18.49807677  366.5290201  2437.388563  ],0.02,0.71,0.27
2021-02-23 12:00:00,24992.43175727914,35.63272505631554,2.62393195697482,[12.18507055 28.99820714 73.58788638],0.81,0.19,0.0,884921933.8124868,275.79435518966136,2.3795209920655807,[ 12.58270714  28.99820714 265.8569135 ],0.1,0.83,0.08,59394763957.49392,593.8610941479732,2.431978061511356,[ 13.41733213  28.99820714 366.5290201 ],0.01,0.66,0.33
2021-02-23 13:00:00,29329.338320481642,31.824577033922637,2.4105572111323634,[15.7542007  34.04876402 66.82949924],0.86,0.14,0.0,853526370.0791383,291.83342287786144,2.6130478554590875,[15.7542007  34.04876402 69.0103528 ],0.1,0.78,0.12,64768638837.13194,700.0855153941775,2.464268814971314,[ 34.04876402  69.0103528  366.5290201 ],0.01,0.56,0.42
2021-02-23 19:00:00,53900.18847449977,24.000145130141945,1.9474066925152262,[ 11.8         30.92169053 139.8708273 ],0.95,0.05,0.0,691377946.9078367,258.5259705805516,3.298411601021612,[13.85518123 31.93076107 69.0103528 ],0.18,0.67,0.15,55325958468.882286,811.7122434630787,2.5238790849950266,[  31.93076107  366.5290201  2437.388563  ],0.02,0.46,0.52
2021-02-23 20:00:00,35894.89126062098,27.253325498649957,2.132701921786242,[ 20.3687651  69.0103528 180.8404044],0.92,0.08,0.0,672477349.4045479,278.3887224906322,2.9894066662553573,[ 12.58270714  25.50274832 302.2958056 ],0.15,0.71,0.14,53566194581.23705,772.9569040744921,2.485889245184221,[ 16.26830907  37.4920747  366.5290201 ],0.02,0.5,0.48
2021-02-23 21:00:00,46136.062313750925,26.497456785549772,2.01724335687856,[ 11.8         25.50274832 186.741787  ],0.94,0.06,0.0,702479593.8079014,256.4914287922222,3.087574394131887,[16.26830907 34.04876402 71.26237437],0.19,0.7,0.12,52115423246.99115,717.646978017998,2.475168219940662,[ 13.85518123  44.02199067 390.8412983 ],0.02,0.55,0.43
2021-02-23 22:00:00,56481.091857547704,29.0693145607624,1.9484147967689276,[ 11.8         39.97896578 186.741787  ],0.95,0.05,0.0,825690951.2489693,238.88874820623252,3.1924418834464885,[11.8        41.28360327 98.2473162 ],0.24,0.67,0.1,58239528070.61995,683.1648423853995,2.446262477364793,[ 11.8         41.28360327 430.3666102 ],0.03,0.59,0.39
2021-02-23 23:00:00,38968.69860243009,22.76658352493241,2.087396967619775,[13.41733213 27.19437402 98.2473162 ],0.94,0.06,0.0,652049596.4130185,309.9243072295978,2.9374746557979328,[ 15.7542007   45.45856458 144.4352457 ],0.14,0.73,0.13,54517383506.87203,756.531263172743,2.327191400135228,[  23.91635017  430.3666102  2437.388563  ],0.01,0.55,0.44
2021-02-24 00:00:00,19945.26372497862,25.570240240732566,2.4145527127368007,[ 11.8         50.05573471 265.8569135 ],0.91,0.09,0.0,585961259.1106174,375.74284566875133,2.686345619032213,[11.8        25.50274832 89.22418168],0.09,0.74,0.17,56220709299.25024,840.7173601116073,2.2646474482218015,[ 11.8         27.19437402 378.4899973 ],0.01,0.5,0.49
2021-02-24 03:00:00,16771.142232226062,36.48132860063463,2.2612673406619512,[ 11.8         28.99820714 108.1829495 ],0.89,0.11,0.0,625720190.1135972,379.7465301574023,2.795931121630977,[ 11.8         48.47388181 354.9460316 ],0.1,0.71,0.18,62346877424.57526,881.0426836186454,2.242418251833176,[ 11.8        69.0103528 416.766237 ],0.01,0.48,0.52
2021-02-24 04:00:00,8896.348703367301,38.63029285916541,2.8459131852243957,[12.99331985 27.19437402 55.11781116],0.81,0.19,0.0,567383448.5578928,425.4677973943981,2.4170814198657093,[12.99331985 28.08181068 73.58788638],0.05,0.76,0.18,57740413939.69354,853.9579843861218,2.1849345795981185,[  28.08181068  366.5290201  2360.36262   ],0.01,0.5,0.49
2021-02-24 05:00:00,14350.41889472408,34.00848680985789,2.4719070253822633,[ 11.8         29.94450846 101.4534304 ],0.87,0.13,0.0,583938893.6339519,383.60905808467345,2.6367318575522654,[14.30731871 29.94450846 58.77383697],0.08,0.74,0.17,56605681866.956505,841.9126001259722,2.237169113794578,[ 15.2563391   29.94450846 403.5956605 ],0.01,0.5,0.49
2021-02-24 06:00:00,39824.1413971863,22.747182154966808,2.0566172887511667,[12.99331985 29.94450846 92.13584309],0.94,0.06,0.0,665530619.3650056,332.7178773273082,3.1287743994582007,[13.85518123 31.93076107 98.2473162 ],0.14,0.68,0.18,62990553923.91447,879.8740521719651,2.3176753782616846,[ 16.26830907  32.97276071 378.4899973 ],0.01,0.45,0.53
2021-02-24 07:00:00,62665.202531453615,22.41946591950988,1.872685544889851,[ 11.8         30.92169053 169.5912293 ],0.97,0.03,0.0,711254145.0523765,275.966108024275,3.444627671749021,[16.79919438 34.04876402 71.26237437],0.2,0.65,0.15,60201785062.837975,820.3936343015104,2.3746518463943107,[ 35.15988065  98.2473162  366.5290201 ],0.02,0.49,0.5
2021-02-24 19:00:00,47979.406072756225,22.683928481525708,1.9810379786024888,[ 11.8         30.92169053 265.8569135 ],0.96,0.04,0.0,615531647.4570705,287.70178941776027,3.372881993720138,[17.91350366 35.15988065 92.13584309],0.21,0.65,0.15,52938509469.52216,809.3776000561787,2.285405251329045,[ 12.58270714  26.33498199 521.812903  ],0.02,0.52,0.46
2021-02-24 20:00:00,72346.7892241063,20.882844370278868,1.8598647938495412,[ 11.8         29.94450846 366.5290201 ],0.97,0.03,0.0,688514835.5019357,256.0918696447079,3.5271872211481154,[16.79919438 39.97896578 98.2473162 ],0.24,0.65,0.12,54085160732.65997,741.3829029961389,2.2601513110143676,[ 20.3687651 241.4403412 653.3367668],0.02,0.59,0.38
2021-02-24 21:00:00,48415.899433670704,25.330827661555364,2.1746659345483463,[ 11.8         56.91647606 354.9460316 ],0.93,0.07,0.0,805589181.9095922,265.5569100067626,2.984326459416647,[ 15.7542007 175.1255164 390.8412983],0.19,0.71,0.1,59436894852.25189,681.6077749884165,2.3373913665377626,[  23.16054969  612.6959611  2010.242843  ],0.02,0.62,0.36
2021-02-25 01:00:00,10237.67185875546,87.1012594395163,2.4145287322526916,[ 12.58270714  75.98928704 265.8569135 ],0.59,0.41,0.0,1258116053.6615796,439.73595365178505,2.324676846523687,[ 159.0418089  521.812903  2075.843294 ],0.06,0.8,0.15,127747562851.44077,820.2310633184926,2.082811390078689,[ 632.6901282 2437.388563 ],0.01,0.59,0.4
2021-02-25 10:00:00,27517.66161934286,32.601185624084984,2.57963087755584,[11.8        28.08181068 55.11781116],0.86,0.14,0.0,1278365974.6208894,423.7071079866521,2.4822688184366997,[ 28.08181068 159.0418089  612.6959611 ],0.07,0.79,0.13,126170773011.5648,782.1649977677578,1.9937436165917557,[  28.08181068  696.6733223  2437.388563  ],0.01,0.64,0.35
2021-02-25 11:00:00,23036.16724326792,34.606783532906924,2.556727293542332,[ 12.18507055  35.15988065 366.5290201 ],0.87,0.13,0.0,1035617948.0463405,391.620445017024,2.461923675564887,[ 16.26830907  37.4920747  212.3369981 ],0.09,0.8,0.1,94477110916.74037,728.9211384788024,2.042247646072839,[  22.4286339  612.6959611 2437.388563 ],0.01,0.68,0.31
2021-02-25 12:00:00,29699.321091354883,35.93935711449793,2.3426735267863408,[11.8        27.19437402 53.37598736],0.89,0.11,0.0,943211527.0429621,320.0773058964831,2.775812076136496,[ 11.8         28.08181068 108.1829495 ],0.15,0.73,0.11,79160230119.20752,746.113337445482,2.282847392753756,[  15.7542007  521.812903  2437.388563 ],0.02,0.6,0.38
2021-02-25 14:00:00,46620.42735427421,35.82139840174129,2.2764967075265865,[11.8        31.93076107 60.69180932],0.89,0.11,0.0,1048657342.2586684,231.82572788690211,2.8477389672662015,[ 21.033461  108.1829495 366.5290201],0.24,0.68,0.08,68255471910.47503,630.1451927542121,2.5064198709380308,[  21.033461   612.6959611 2437.388563 ],0.04,0.63,0.34
2021-02-25 15:00:00,44030.89359646922,38.63747950260823,2.241126354897857,[11.8        26.33498199 51.68920838],0.88,0.12,0.0,1114724251.2092557,245.0132230314929,2.803479248379295,[ 12.18507055 144.4352457  430.3666102 ],0.22,0.71,0.07,73993490338.7953,612.7783951358488,2.3710671502068044,[  14.77421084  612.6959611  2437.388563  ],0.04,0.67,0.29
2021-02-25 16:00:00,53063.112196652386,31.171097967281785,2.2636970286730222,[ 13.41733213  31.93076107 354.9460316 ],0.9,0.1,0.0,1075857098.6762295,236.052498651723,2.7579750148527036,[ 21.71984798 144.4352457  416.766237  ],0.2,0.74,0.06,67192114197.61768,564.5723414155766,2.3367231195310385,[  22.4286339  612.6959611 1202.574174 ],0.03,0.72,0.25
2021-02-25 17:00:00,86138.56131997256,24.96990163789983,2.013087173237139,[11.8        22.4286339  60.69180932],0.95,0.05,0.0,1027276539.9565989,214.08419296276256,3.1224302882209694,[11.8        23.16054969 48.47388181],0.26,0.68,0.06,63348424981.69231,579.4878520006503,2.342328822066761,[ 653.3367668 2437.388563 ],0.04,0.71,0.25
2021-02-25 18:00:00,128150.51202437823,26.018925832246765,1.963543707282326,[ 12.18507055  37.4920747  111.7132942 ],0.95,0.05,0.0,1334446789.7781177,181.56147968527776,3.1892312709110437,[ 16.26830907  53.37598736 144.4352457 ],0.32,0.63,0.06,73644737841.51913,552.8398871451676,2.5053880153502437,[ 16.26830907  69.0103528  632.6901282 ],0.05,0.68,0.27
2021-02-25 19:00:00,113188.84950501405,26.766394276699014,2.0303985921176344,[ 11.8       354.9460316],0.94,0.06,0.0,1357967363.8486834,190.7083276444629,3.043761827538415,[ 22.4286339  69.0103528 154.0157964],0.28,0.66,0.06,75474837008.58969,542.9552933899184,2.4826204182884757,[ 653.3367668 2437.388563 ],0.05,0.7,0.26
2021-02-25 20:00:00,79500.49510648758,26.046797832572548,2.135495334714598,[ 11.8         50.05573471 354.9460316 ],0.93,0.07,0.0,1034488505.8586521,193.78968368784857,2.871601829582563,[ 19.72507481 149.1486151  366.5290201 ],0.26,0.69,0.05,55787404353.02637,515.0040724053407,2.4844386317140166,[  20.3687651  632.6901282 1241.817894 ],0.05,0.71,0.24
2021-02-25 21:00:00,100913.97109612716,24.964867578447514,2.165590786794965,[ 11.8         44.02199067 354.9460316 ],0.92,0.08,0.0,1413453910.1407688,211.54657035253263,2.8022468974710217,[ 19.10172631 159.0418089  366.5290201 ],0.21,0.74,0.05,80321630383.00346,523.4546129933506,2.400119329806779,[ 632.6901282 2437.388563 ],0.04,0.73,0.24
2021-02-25 22:00:00,115617.10798356595,22.85481619121969,2.0416377544943782,[11.8],0.94,0.06,0.0,1255418348.5206714,193.6919281563571,2.894874850515129,[ 17.34740413 159.0418089  366.5290201 ],0.23,0.72,0.05,66946417621.511986,500.6894484458319,2.448060504626323,[  21.71984798  612.6959611  1202.574174  ],0.04,0.73,0.23
2021-02-25 23:00:00,71295.05042261645,24.127577165873554,2.0905446734086914,[ 11.8       354.9460316],0.93,0.07,0.0,1015693452.6040388,253.8520303090568,3.063394752266774,[ 28.99820714 154.0157964  430.3666102 ],0.19,0.72,0.09,72622986010.64436,661.0132130202944,2.3153556446465355,[  28.99820714  674.6571692  2360.36262   ],0.02,0.65,0.32
2021-02-26 00:00:00,44327.79901522215,32.30344232150893,2.3875397765375332,[ 12.58270714  31.93076107 354.9460316 ],0.87,0.13,0.0,1083088964.3867035,255.28991578849227,2.685381889015574,[ 20.3687651 159.0418089 366.5290201],0.16,0.76,0.07,72247781059.05048,602.9016844849918,2.3565429657132886,[ 632.6901282 2437.388563 ],0.03,0.68,0.29
2021-02-26 01:00:00,49319.62344542773,36.63488813821297,2.4657555024073874,[ 14.77421084  66.82949924 354.9460316 ],0.83,0.17,0.0,1451643789.0851164,254.98550582314212,2.5674124382450394,[ 19.72507481 159.0418089  366.5290201 ],0.15,0.78,0.07,94116590650.76044,578.3232208643019,2.35085544402007,[ 653.3367668 2437.388563 ],0.02,0.7,0.27
2021-02-26 02:00:00,32790.27715960612,55.57192115102189,2.5715855762162185,[11.8        31.93076107 95.14252104],0.7,0.3,0.0,1748737534.1548653,285.4661112264951,2.354733629579757,[ 15.2563391 180.8404044 366.5290201],0.1,0.83,0.07,118824600473.30536,574.1404463306861,2.236141320361123,[ 612.6959611 2437.388563 ],0.02,0.73,0.25
2021-02-26 03:00:00,29009.440765198597,59.73052782457893,2.5101526509196277,[11.8        25.50274832 95.14252104],0.68,0.32,0.0,1617875639.098809,284.89232876701465,2.3701060155554208,[ 21.71984798 175.1255164  366.5290201 ],0.11,0.82,0.07,110756332662.94798,584.5408962491356,2.2609950384776676,[ 632.6901282 2437.388563 ],0.02,0.72,0.26
2021-02-26 04:00:00,43772.791459500324,36.180201540083566,2.5666099668680302,[12.58270714 35.15988065 83.67399254],0.82,0.18,0.0,1351781965.1349978,255.93994788796013,2.4942337740393734,[ 19.10172631 175.1255164  366.5290201 ],0.14,0.8,0.06,86019736667.44576,558.6405293524201,2.3280703280550505,[  23.16054969  612.6959611  2437.388563  ],0.02,0.72,0.26
2021-02-26 05:00:00,42483.86422101692,37.70046456479416,2.519660015904308,[11.8        27.19437402 69.0103528 ],0.82,0.18,0.0,1320289970.158585,253.10604042874704,2.5018409780460886,[ 175.1255164  366.5290201 2213.536292 ],0.14,0.8,0.06,83183462503.57329,552.8065178662707,2.3234741696967998,[ 212.3369981  612.6959611 2437.388563 ],0.03,0.73,0.25
2021-02-26 06:00:00,75892.50257226819,29.870186105209775,2.418526939616058,[11.8        39.97896578 83.67399254],0.87,0.13,0.0,1645126852.0662231,232.77635037588692,2.5994383832808636,[ 22.4286339 159.0418089 366.5290201],0.17,0.77,0.06,98447974178.07423,540.8213741334537,2.394737913133102,[  27.19437402  632.6901282  2437.388563  ],0.03,0.72,0.26
2021-02-26 07:00:00,81542.86848490596,28.552670033433404,2.2808822020774144,[11.8        28.08181068 71.26237437],0.89,0.11,0.0,1484035031.6265802,222.9783203590726,2.697812187978303,[ 20.3687651   41.28360327 175.1255164 ],0.19,0.76,0.06,86837387561.57031,532.4525585419876,2.3858722698766948,[  21.033461   632.6901282 2437.388563 ],0.03,0.72,0.24
2021-02-26 08:00:00,61283.81201660749,32.37691138106613,2.267235175144718,[ 11.8         51.68920838 354.9460316 ],0.89,0.11,0.0,1245303933.239877,219.3464962924296,2.6407034396009905,[ 21.71984798  55.11781116 186.741787  ],0.2,0.75,0.05,70111182447.45296,500.9110653806492,2.3314947031543176,[ 16.26830907  56.91647606 521.812903  ],0.04,0.76,0.21
2021-02-26 09:00:00,58320.09172796613,31.185854678364787,2.0443606173770195,[ 11.8         25.50274832 354.9460316 ],0.93,0.07,0.0,906745669.879612,202.01371470165898,2.8631351284564603,[ 11.8         71.26237437 149.1486151 ],0.25,0.7,0.05,50010478490.34057,509.8803842837931,2.3775524616171513,[ 521.812903 1202.574174 2360.36262 ],0.04,0.74,0.22
2021-02-26 10:00:00,36041.41619019653,34.09017292175708,2.52726886321642,[11.8        22.4286339  56.91647606],0.84,0.16,0.0,1140715370.1977923,286.8453124299613,2.5361204910135773,[ 12.18507055  28.99820714 186.741787  ],0.12,0.8,0.08,80085473818.28683,591.513831383656,2.164517656717118,[653.3367668],0.02,0.72,0.26
2021-02-26 11:00:00,30359.954585476265,33.09858065922799,2.4790507207279533,[11.8        23.16054969 73.58788638],0.85,0.15,0.0,864666828.7365102,267.0185062526126,2.4945781901430175,[ 15.7542007   36.30725647 192.8357499 ],0.14,0.81,0.05,55721913106.06112,538.053982417763,2.161733160516846,[  16.26830907  612.6959611  2437.388563  ],0.02,0.78,0.2
2021-02-26 12:00:00,28900.03834109843,28.261570191225378,2.258343145377858,[11.8        29.94450846 78.46905285],0.9,0.1,0.0,598963887.4281232,262.4335016399913,2.67140448568237,[ 14.30731871  30.92169053 164.2318358 ],0.16,0.79,0.06,39286348299.321075,554.8403785553821,2.1590742031383425,[ 14.30731871  42.63081512 632.6901282 ],0.02,0.76,0.21
2021-02-26 13:00:00,21253.038309678785,30.733020340426496,2.341639329851442,[11.8        31.93076107 73.58788638],0.88,0.12,0.0,498283728.6449418,253.06691265534354,2.5427614389819166,[ 17.91350366  39.97896578 149.1486151 ],0.15,0.8,0.04,30600666769.195007,511.93606441596654,2.151097834603532,[  17.91350366  444.4108057  2437.388563  ],0.03,0.8,0.18
2021-02-26 14:00:00,25969.013209264835,29.24739461141506,2.1596352951410727,[11.8        24.69681475 71.26237437],0.91,0.09,0.0,469774963.0931212,230.1350863811593,2.6795520119908005,[ 20.3687651   48.47388181 192.8357499 ],0.19,0.77,0.04,27230524825.55364,495.68380688951186,2.1975465692023604,[  16.26830907  430.3666102  2437.388563  ],0.03,0.79,0.18
2021-02-26 15:00:00,38328.442762998595,28.246234577240216,2.372828713555211,[11.8        22.4286339  92.13584309],0.88,0.12,0.0,879088408.636944,259.8139226908527,2.4807376592251167,[ 14.30731871  28.99820714 199.1285777 ],0.14,0.83,0.03,53758080239.17699,492.4630885390977,2.0496050771771936,[ 14.77421084  29.94450846 612.6959611 ],0.02,0.84,0.14
